Surf 964 Ave ret.time  49.960 ns, #hopping 0 
Surf 965 Ave ret.time  49.960 ns, #hopping 0 
Surf 966 Ave ret.time  49.960 ns, #hopping 0 
Surf 967 Ave ret.time  49.960 ns, #hopping 0 
Surf 968 Ave ret.time  49.960 ns, #hopping 0 
Surf 969 Ave ret.time  49.960 ns, #hopping 0 
Surf 970 Ave ret.time  49.960 ns, #hopping 0 
Surf 971 Ave ret.time  49.960 ns, #hopping 0 
Surf 972 Ave ret.time  49.960 ns, #hopping 0 
Overall average retention time per surfactant : 41.1384228496176 ns 
Tot# of hopping 659 times during whole traj, average   0.677 times per molecule 
lattp#  1 mem retention frtn   0.812 mem# 32 -> 31 gain 21 lose 22 
lattp#  2 mem retention frtn   0.731 mem# 26 -> 29 gain 17 lose 15 
lattp#  3 mem retention frtn   0.795 mem# 39 -> 39 gain 16 lose 17 
lattp#  4 mem retention frtn   0.735 mem# 34 -> 34 gain 41 lose 40 
lattp#  5 mem retention frtn   0.697 mem# 33 -> 34 gain 33 lose 31 
lattp#  6 mem retention frtn   0.872 mem# 39 -> 37 gain 17 lose 19 
lattp#  7 mem retention frtn   0.903 mem# 31 -> 36 gain 17 lose 13 
lattp#  8 mem retention frtn   0.706 mem# 34 -> 30 gain 17 lose 22 
lattp#  9 mem retention frtn   0.733 mem# 30 -> 35 gain 21 lose 16 
lattp# 10 mem retention frtn   0.765 mem# 34 -> 32 gain 20 lose 22 
lattp# 11 mem retention frtn   0.600 mem# 30 -> 32 gain 35 lose 33 
lattp# 12 mem retention frtn   0.812 mem# 32 -> 36 gain 27 lose 23 
lattp# 13 mem retention frtn   0.759 mem# 29 -> 26 gain 18 lose 21 
lattp# 14 mem retention frtn   0.757 mem# 37 -> 32 gain 20 lose 25 
lattp# 15 mem retention frtn   0.719 mem# 32 -> 29 gain 18 lose 21 
lattp# 16 mem retention frtn   0.767 mem# 30 -> 27 gain 24 lose 27 
lattp# 17 mem retention frtn   0.750 mem# 32 -> 29 gain 14 lose 19 
lattp# 18 mem retention frtn   0.767 mem# 30 -> 34 gain 24 lose 20 
lattp# 19 mem retention frtn   0.731 mem# 26 -> 31 gain 30 lose 26 
lattp# 20 mem retention frtn   0.767 mem# 30 -> 32 gain 17 lose 14 
lattp# 21 mem retention frtn   0.774 mem# 31 -> 32 gain 25 lose 25 
lattp# 22 mem retention frtn   0.893 mem# 28 -> 32 gain 20 lose 16 
lattp# 23 mem retention frtn   0.833 mem# 30 -> 30 gain 13 lose 12 
lattp# 24 mem retention frtn   0.656 mem# 32 -> 30 gain 23 lose 26 
lattp# 25 mem retention frtn   0.844 mem# 32 -> 34 gain 17 lose 16 
lattp# 26 mem retention frtn   0.677 mem# 31 -> 29 gain 29 lose 31 
lattp# 27 mem retention frtn   0.867 mem# 30 -> 31 gain 26 lose 27 
lattp# 28 mem retention frtn   0.771 mem# 35 -> 34 gain 23 lose 24 
lattp# 29 mem retention frtn   0.909 mem# 33 -> 36 gain 12 lose 11 
lattp# 30 mem retention frtn   0.758 mem# 33 -> 32 gain 24 lose 25 
